ejecucion,nodo,grado,etiqueta
7,738,562,1
7,739,602,1
7,740,578,1
7,741,602,1
7,742,578,1
7,743,576,1
7,744,578,1
7,745,578,1
7,746,578,1
7,747,562,1
7,748,578,1
7,749,562,1
7,750,560,1
7,751,562,1
7,752,562,1
7,753,602,1
7,754,578,1
7,755,576,1
7,756,578,1
7,757,578,1
7,758,562,1
7,759,560,1
7,760,562,1
7,761,576,1
7,762,560,0
7,763,560,0
7,764,560,1
7,765,578,1
7,766,562,1
7,767,560,0
7,768,562,1
7,769,578,1
7,770,562,1
7,771,578,1
7,772,562,0
7,773,560,1
7,774,562,1
7,775,562,0
8,0,638,1
8,1,638,1
8,2,638,1
8,3,638,1
8,4,638,1
8,5,638,1
8,6,602,1
8,7,638,1
8,8,602,1
8,9,600,1
8,10,602,1
8,11,602,1
8,12,638,1
8,13,638,1
8,14,638,1
8,15,638,1
8,16,602,1
8,17,600,1
8,18,602,1
8,19,638,1
8,20,600,1
8,21,600,1
8,22,600,1
8,23,638,1
8,24,602,1
8,25,600,1
8,26,602,1
8,27,638,1
8,28,602,1
8,29,638,1
8,30,602,1
8,31,600,1
8,32,602,1
8,33,602,1
8,34,638,1
8,35,602,1
8,36,638,1
8,37,602,1
8,38,600,1
8,39,602,1
8,40,602,1
8,41,602,1
8,42,578,1
8,43,602,1
8,44,578,1
8,45,576,1
8,46,578,1
8,47,578,1
8,48,638,1
8,49,602,1
8,50,600,1
8,51,602,1
8,52,602,1
8,53,578,1
8,54,576,1
8,55,578,1
8,56,600,1
8,57,576,1
8,58,576,1
8,59,576,1
8,60,602,1
8,61,578,1
8,62,576,1
8,63,578,1
8,64,602,1
8,65,578,1
8,66,602,1
8,67,578,1
8,68,576,1
8,69,578,1
8,70,578,1
8,71,638,1
8,72,638,1
8,73,638,1
8,74,638,1
8,75,602,1
8,76,600,1
8,77,602,1
8,78,638,1
8,79,600,1
8,80,600,1
8,81,600,1
8,82,638,1
8,83,602,1
8,84,600,1
8,85,602,1
8,86,638,1
8,87,602,1
8,88,600,1
8,89,602,1
8,90,602,1
8,91,578,1
8,92,576,1
8,93,578,1
8,94,600,1
8,95,576,1
8,96,576,1
8,97,576,1
8,98,602,1
8,99,578,1
8,100,576,1
8,101,578,1
8,102,638,1
8,103,600,1
8,104,600,1
8,105,600,1
8,106,600,1
8,107,576,1
8,108,576,1
8,109,576,1
8,110,600,1
8,111,576,1
8,112,576,1
8,113,576,1
8,114,600,1
8,115,576,1
8,116,576,1
8,117,576,1
8,118,638,1
8,119,602,1
8,120,600,1
8,121,602,1
8,122,602,1
8,123,578,1
8,124,576,1
8,125,578,1
8,126,600,1
8,127,576,1
8,128,576,1
8,129,576,1
8,130,602,1
8,131,578,1
8,132,576,1
8,133,578,1
8,134,638,1
8,135,602,1
8,136,638,1
8,137,602,1
8,138,600,1
8,139,602,1
8,140,602,1
8,141,602,1
8,142,578,1
8,143,602,1
8,144,578,1
8,145,576,1
8,146,578,1
8,147,578,1
8,148,638,1
8,149,602,1
8,150,600,1
8,151,602,1
8,152,602,1
8,153,578,1
8,154,576,1
8,155,578,1
8,156,600,1
8,157,576,1
8,158,576,1
8,159,576,1
8,160,602,1
8,161,578,1
8,162,576,1
8,163,578,1
8,164,602,1
8,165,578,1
8,166,602,1
8,167,578,1
8,168,576,1
8,169,578,1
8,170,578,1
8,171,638,1
8,172,602,1
8,173,638,1
8,174,602,1
8,175,600,1
8,176,602,1
8,177,602,1
8,178,602,1
8,179,578,1
8,180,602,1
8,181,578,1
8,182,576,1
8,183,578,1
8,184,578,1
8,185,638,1
8,186,602,1
8,187,600,1
8,188,602,1
8,189,602,1
8,190,578,1
8,191,576,1
8,192,578,1
8,193,600,1
8,194,576,1
8,195,576,1
8,196,576,1
8,197,602,1
8,198,578,1
8,199,576,1
8,200,578,1
8,201,602,1
8,202,578,1
8,203,602,1
8,204,578,1
8,205,576,1
8,206,578,1
8,207,578,1
8,208,602,1
8,209,578,1
8,210,602,1
8,211,578,1
8,212,576,1
8,213,578,1
8,214,578,1
8,215,578,1
8,216,562,1
8,217,578,1
8,218,562,1
8,219,560,1
8,220,562,1
8,221,562,1
8,222,602,1
8,223,578,1
8,224,576,1
8,225,578,1
8,226,578,1
8,227,562,1
8,228,560,1
8,229,562,1
8,230,576,1
8,231,560,1
8,232,560,1
8,233,560,1
8,234,578,1
8,235,562,1
8,236,560,1
8,237,562,1
8,238,578,1
8,239,562,1
8,240,578,1
8,241,562,1
8,242,560,1
8,243,562,1
8,244,562,1
8,245,638,1
8,246,602,1
8,247,600,1
8,248,602,1
8,249,602,1
8,250,578,1
8,251,576,1
8,252,578,1
8,253,600,1
8,254,576,1
8,255,576,1
8,256,576,1
8,257,602,1
8,258,578,1
8,259,576,1
8,260,578,1
8,261,602,1
8,262,578,1
8,263,576,1
8,264,578,1
8,265,578,1
8,266,562,1
8,267,560,1
8,268,562,1
8,269,576,1
8,270,560,1
8,271,560,1
8,272,560,1
8,273,578,1
8,274,562,1
8,275,560,1
8,276,562,1
8,277,600,1
8,278,576,1
8,279,576,1
8,280,576,1
8,281,576,1
8,282,560,1
8,283,560,1
8,284,560,1
8,285,576,1
8,286,560,1
8,287,560,1
8,288,560,1
8,289,576,1
8,290,560,1
8,291,560,1
8,292,560,1
8,293,602,1
8,294,578,1
8,295,576,1
8,296,578,1
8,297,578,1
8,298,562,1
8,299,560,1
8,300,562,1
8,301,576,1
8,302,560,1
8,303,560,1
8,304,560,1
8,305,578,1
8,306,562,1
8,307,560,1
8,308,562,1
8,309,602,1
8,310,578,1
8,311,602,1
8,312,578,1
8,313,576,1
8,314,578,1
8,315,578,1
8,316,578,1
8,317,562,1
8,318,578,1
8,319,562,1
8,320,560,1
8,321,562,1
8,322,562,1
8,323,602,1
8,324,578,1
8,325,576,1
8,326,578,1
8,327,578,1
8,328,562,1
8,329,560,1
8,330,562,1
8,331,576,1
8,332,560,1
8,333,560,1
8,334,560,1
8,335,578,1
8,336,562,1
8,337,560,1
8,338,562,1
8,339,578,1
8,340,562,1
8,341,578,1
8,342,562,1
8,343,560,1
8,344,562,1
8,345,562,1
8,346,638,1
8,347,638,1
8,348,638,1
8,349,638,1
8,350,602,1
8,351,600,1
8,352,602,1
8,353,638,1
8,354,600,1
8,355,600,1
8,356,600,1
8,357,638,1
8,358,602,1
8,359,600,1
8,360,602,1
8,361,638,1
8,362,602,1
8,363,600,1
8,364,602,1
8,365,602,1
8,366,578,1
8,367,576,1
8,368,578,1
8,369,600,1
8,370,576,1
8,371,576,1
8,372,576,1
8,373,602,1
8,374,578,1
8,375,576,1
8,376,578,1
8,377,638,1
8,378,600,1
8,379,600,1
8,380,600,1
8,381,600,1
8,382,576,1
8,383,576,1
8,384,576,1
8,385,600,1
8,386,576,1
8,387,576,1
8,388,576,1
8,389,600,1
8,390,576,1
8,391,576,1
8,392,576,1
8,393,638,1
8,394,602,1
8,395,600,1
8,396,602,1
8,397,602,1
8,398,578,1
8,399,576,1
8,400,578,1
8,401,600,1
8,402,576,1
8,403,576,1
8,404,576,1
8,405,602,1
8,406,578,1
8,407,576,1
8,408,578,1
8,409,638,1
8,410,602,1
8,411,600,1
8,412,602,1
8,413,602,1
8,414,578,1
8,415,576,1
8,416,578,1
8,417,600,1
8,418,576,1
8,419,576,1
8,420,576,1
8,421,602,1
8,422,578,1
8,423,576,1
8,424,578,1
8,425,602,1
8,426,578,1
8,427,576,1
8,428,578,1
8,429,578,1
8,430,562,1
8,431,560,1
8,432,562,1
8,433,576,1
8,434,560,1
8,435,560,1
8,436,560,1
8,437,578,1
8,438,562,1
8,439,560,1
8,440,562,1
8,441,600,1
8,442,576,1
8,443,576,1
8,444,576,1
8,445,576,1
8,446,560,1
8,447,560,1
8,448,560,1
8,449,576,1
8,450,560,1
8,451,560,1
8,452,560,1
8,453,576,1
8,454,560,1
8,455,560,1
8,456,560,1
8,457,602,1
8,458,578,1
8,459,576,1
8,460,578,1
8,461,578,1
8,462,562,1
8,463,560,1
8,464,562,1
8,465,576,1
8,466,560,1
8,467,560,1
8,468,560,1
8,469,578,1
8,470,562,1
8,471,560,1
8,472,562,1
8,473,638,1
8,474,600,1
8,475,600,1
8,476,600,1
8,477,600,1
8,478,576,1
8,479,576,1
8,480,576,1
8,481,600,1
8,482,576,1
8,483,576,1
8,484,576,1
8,485,600,1
8,486,576,1
8,487,576,1
8,488,576,1
8,489,600,1
8,490,576,1
8,491,576,1
8,492,576,1
8,493,576,1
8,494,560,1
8,495,560,1
8,496,560,1
8,497,576,1
8,498,560,1
8,499,560,1
8,500,560,1
8,501,576,1
8,502,560,1
8,503,560,1
8,504,560,1
8,505,600,1
8,506,576,1
8,507,576,1
8,508,576,1
8,509,576,1
8,510,560,1
8,511,560,1
8,512,560,1
8,513,576,1
8,514,560,1
8,515,560,1
8,516,560,1
8,517,576,1
8,518,560,1
8,519,560,1
8,520,560,1
8,521,600,1
8,522,576,1
8,523,576,1
8,524,576,1
8,525,576,1
8,526,560,1
8,527,560,1
8,528,560,1
8,529,576,1
8,530,560,1
8,531,560,1
8,532,560,1
8,533,576,1
8,534,560,1
8,535,560,1
8,536,560,1
8,537,638,1
8,538,602,1
8,539,600,1
8,540,602,1
8,541,602,1
8,542,578,1
8,543,576,1
8,544,578,1
8,545,600,1
8,546,576,1
8,547,576,1
8,548,576,1
8,549,602,1
8,550,578,1
8,551,576,1
8,552,578,1
8,553,602,1
8,554,578,1
8,555,576,1
8,556,578,1
8,557,578,1
8,558,562,1
8,559,560,1
8,560,562,1
8,561,576,1
8,562,560,1
8,563,560,1
8,564,560,1
8,565,578,1
8,566,562,1
8,567,560,1
8,568,562,1
8,569,600,1
8,570,576,1
8,571,576,1
8,572,576,1
8,573,576,1
8,574,560,1
8,575,560,1
8,576,560,1
8,577,576,1
8,578,560,1
8,579,560,1
8,580,560,1
8,581,576,1
8,582,560,1
8,583,560,1
8,584,560,1
8,585,602,1
8,586,578,1
8,587,576,1
8,588,578,1
8,589,578,1
8,590,562,1
8,591,560,1
8,592,562,1
8,593,576,1
8,594,560,1
8,595,560,1
8,596,560,1
8,597,578,1
8,598,562,1
8,599,560,1
8,600,562,1
8,601,638,1
8,602,602,1
8,603,638,1
8,604,602,1
8,605,600,1
8,606,602,1
8,607,602,1
8,608,602,1
8,609,578,1
8,610,602,1
8,611,578,1
8,612,576,1
8,613,578,1
8,614,578,1
8,615,638,1
8,616,602,1
8,617,600,1
8,618,602,1
8,619,602,1
8,620,578,1
8,621,576,1
8,622,578,1
8,623,600,1
8,624,576,1
8,625,576,1
8,626,576,1
8,627,602,1
8,628,578,1
8,629,576,1
8,630,578,1
8,631,602,1
8,632,578,1
8,633,602,1
8,634,578,1
8,635,576,1
8,636,578,1
8,637,578,1
8,638,602,1
8,639,578,1
8,640,602,1
8,641,578,1
8,642,576,1
8,643,578,1
8,644,578,1
8,645,578,1
8,646,562,1
8,647,578,1
8,648,562,1
8,649,560,1
8,650,562,1
8,651,562,1
8,652,602,1
8,653,578,1
8,654,576,1
8,655,578,1
8,656,578,1
8,657,562,1
8,658,560,1
8,659,562,1
8,660,576,1
8,661,560,1
8,662,560,1
8,663,560,1
8,664,578,1
8,665,562,1
8,666,560,1
8,667,562,1
8,668,578,1
8,669,562,1
8,670,578,1
8,671,562,1
8,672,560,1
8,673,562,1
8,674,562,1
8,675,638,1
8,676,602,1
8,677,600,1
8,678,602,1
8,679,602,1
8,680,578,1
8,681,576,1
8,682,578,1
8,683,600,1
8,684,576,1
8,685,576,1
8,686,576,1
8,687,602,1
8,688,578,1
8,689,576,1
8,690,578,1
8,691,602,1
8,692,578,1
8,693,576,1
8,694,578,1
8,695,578,1
8,696,562,1
8,697,560,1
8,698,562,1
8,699,576,1
8,700,560,1
8,701,560,1
8,702,560,1
8,703,578,1
8,704,562,1
8,705,560,1
8,706,562,1
8,707,600,1
8,708,576,1
8,709,576,1
8,710,576,1
8,711,576,1
8,712,560,1
8,713,560,1
8,714,560,1
8,715,576,1
8,716,560,1
8,717,560,1
8,718,560,1
8,719,576,1
8,720,560,1
8,721,560,1
8,722,560,1
8,723,602,1
8,724,578,1
8,725,576,1
8,726,578,1
8,727,578,1
8,728,562,1
8,729,560,1
8,730,562,1
8,731,576,1
8,732,560,1
8,733,560,1
8,734,560,1
8,735,578,1
8,736,562,1
8,737,560,1
8,738,562,1
8,739,602,1
8,740,578,1
8,741,602,1
8,742,578,1
8,743,576,1
8,744,578,1
8,745,578,1
8,746,578,1
8,747,562,1
8,748,578,1
8,749,562,1
8,750,560,1
8,751,562,1
8,752,562,1
8,753,602,1
8,754,578,1
8,755,576,1
8,756,578,1
8,757,578,1
8,758,562,1
8,759,560,1
8,760,562,1
8,761,576,1
8,762,560,1
8,763,560,0
8,764,560,0
8,765,578,1
8,766,562,1
8,767,560,0
8,768,562,0
8,769,578,1
8,770,562,1
8,771,578,1
8,772,562,1
8,773,560,0
8,774,562,0
8,775,562,0
9,0,638,1
9,1,638,1
9,2,638,1
9,3,638,1
9,4,638,1
9,5,638,1
9,6,602,1
9,7,638,1
9,8,602,1
9,9,600,1
9,10,602,1
9,11,602,1
9,12,638,1
9,13,638,1
9,14,638,1
9,15,638,1
9,16,602,1
9,17,600,1
9,18,602,1
9,19,638,1
9,20,600,1
9,21,600,1
9,22,600,1
9,23,638,1
9,24,602,1
9,25,600,1
9,26,602,1
9,27,638,1
9,28,602,1
9,29,638,1
9,30,602,1
9,31,600,1
9,32,602,1
9,33,602,1
9,34,638,1
9,35,602,1
9,36,638,1
9,37,602,1
9,38,600,1
9,39,602,1
9,40,602,1
9,41,602,1
9,42,578,1
9,43,602,1
9,44,578,1
9,45,576,1
9,46,578,1
9,47,578,1
9,48,638,1
9,49,602,1
9,50,600,1
9,51,602,1
9,52,602,1
9,53,578,1
9,54,576,1
9,55,578,1
9,56,600,1
9,57,576,1
9,58,576,1
9,59,576,1
9,60,602,1
9,61,578,1
9,62,576,1
9,63,578,1
9,64,602,1
9,65,578,1
9,66,602,1
9,67,578,1
9,68,576,1
9,69,578,1
9,70,578,1
9,71,638,1
9,72,638,1
9,73,638,1
9,74,638,1
9,75,602,1
9,76,600,1
9,77,602,1
9,78,638,1
9,79,600,1
9,80,600,1
9,81,600,1
9,82,638,1
9,83,602,1
9,84,600,1
9,85,602,1
9,86,638,1
9,87,602,1
9,88,600,1
9,89,602,1
9,90,602,1
9,91,578,1
9,92,576,1
9,93,578,1
9,94,600,1
9,95,576,1
9,96,576,1
9,97,576,1
9,98,602,1
9,99,578,1
9,100,576,1
9,101,578,1
9,102,638,1
9,103,600,1
9,104,600,1
9,105,600,1
9,106,600,1
9,107,576,1
9,108,576,1
9,109,576,1
9,110,600,1
9,111,576,1
9,112,576,1
9,113,576,1
9,114,600,1
9,115,576,1
9,116,576,1
9,117,576,1
9,118,638,1
9,119,602,1
9,120,600,1
9,121,602,1
9,122,602,1
9,123,578,1
9,124,576,1
9,125,578,1
9,126,600,1
9,127,576,1
9,128,576,1
9,129,576,1
9,130,602,1
9,131,578,1
9,132,576,1
9,133,578,1
9,134,638,1
9,135,602,1
9,136,638,1
9,137,602,1
9,138,600,1
9,139,602,1
9,140,602,1
9,141,602,1
9,142,578,1
9,143,602,1
9,144,578,1
9,145,576,1
9,146,578,1
9,147,578,1
9,148,638,1
9,149,602,1
9,150,600,1
9,151,602,1
9,152,602,1
9,153,578,1
9,154,576,1
9,155,578,1
9,156,600,1
9,157,576,1
9,158,576,1
9,159,576,1
9,160,602,1
9,161,578,1
9,162,576,1
9,163,578,1
9,164,602,1
9,165,578,1
9,166,602,1
9,167,578,1
9,168,576,1
9,169,578,1
9,170,578,1
9,171,638,1
9,172,602,1
9,173,638,1
9,174,602,1
9,175,600,1
9,176,602,1
9,177,602,1
9,178,602,1
9,179,578,1
9,180,602,1
9,181,578,1
9,182,576,1
9,183,578,1
9,184,578,1
9,185,638,1
9,186,602,1
9,187,600,1
9,188,602,1
9,189,602,1
9,190,578,1
9,191,576,1
9,192,578,1
9,193,600,1
9,194,576,1
9,195,576,1
9,196,576,1
9,197,602,1
9,198,578,1
9,199,576,1
9,200,578,1
9,201,602,1
9,202,578,1
9,203,602,1
9,204,578,1
9,205,576,1
9,206,578,1
9,207,578,1
9,208,602,1
9,209,578,1
9,210,602,1
9,211,578,1
9,212,576,1
9,213,578,1
9,214,578,1
9,215,578,1
9,216,562,1
9,217,578,1
9,218,562,1
9,219,560,1
9,220,562,1
9,221,562,1
9,222,602,1
9,223,578,1
9,224,576,1
9,225,578,1
9,226,578,1
9,227,562,1
9,228,560,1
9,229,562,1
9,230,576,1
9,231,560,1
9,232,560,1
9,233,560,1
9,234,578,1
9,235,562,1
9,236,560,1
9,237,562,1
9,238,578,1
9,239,562,1
9,240,578,1
9,241,562,1
9,242,560,1
9,243,562,1
9,244,562,1
9,245,638,1
9,246,602,1
9,247,600,1
9,248,602,1
9,249,602,1
9,250,578,1
9,251,576,1
9,252,578,1
9,253,600,1
9,254,576,1
9,255,576,1
9,256,576,1
9,257,602,1
9,258,578,1
9,259,576,1
9,260,578,1
9,261,602,1
9,262,578,1
9,263,576,1
9,264,578,1
9,265,578,1
9,266,562,1
9,267,560,1
9,268,562,1
9,269,576,1
9,270,560,1
9,271,560,1
9,272,560,1
9,273,578,1
9,274,562,1
9,275,560,1
9,276,562,1
9,277,600,1
9,278,576,1
9,279,576,1
9,280,576,1
9,281,576,1
9,282,560,1
9,283,560,1
9,284,560,1
9,285,576,1
9,286,560,1
9,287,560,1
9,288,560,1
9,289,576,1
9,290,560,1
9,291,560,1
9,292,560,1
9,293,602,1
9,294,578,1
9,295,576,1
9,296,578,1
9,297,578,1
9,298,562,1
9,299,560,1
9,300,562,1
9,301,576,1
9,302,560,1
9,303,560,1
9,304,560,1
9,305,578,1
9,306,562,1
9,307,560,1
9,308,562,1
9,309,602,1
9,310,578,1
9,311,602,1
9,312,578,1
9,313,576,1
9,314,578,1
9,315,578,1
9,316,578,1
9,317,562,1
9,318,578,1
9,319,562,1
9,320,560,1
9,321,562,1
9,322,562,1
9,323,602,1
9,324,578,1
9,325,576,1
9,326,578,1
9,327,578,1
9,328,562,1
9,329,560,1
9,330,562,1
9,331,576,1
9,332,560,1
9,333,560,1
9,334,560,1
9,335,578,1
9,336,562,1
9,337,560,1
9,338,562,1
9,339,578,1
9,340,562,1
9,341,578,1
9,342,562,1
9,343,560,1
9,344,562,1
9,345,562,1
9,346,638,1
9,347,638,1
9,348,638,1
9,349,638,1
9,350,602,1
9,351,600,1
9,352,602,1
9,353,638,1
9,354,600,1
9,355,600,1
9,356,600,1
9,357,638,1
9,358,602,1
9,359,600,1
9,360,602,1
9,361,638,1
9,362,602,1
9,363,600,1
9,364,602,1
9,365,602,1
9,366,578,1
9,367,576,1
9,368,578,1
9,369,600,1
9,370,576,1
9,371,576,1
9,372,576,1
9,373,602,1
9,374,578,1
9,375,576,1
9,376,578,1
9,377,638,1
9,378,600,1
9,379,600,1
9,380,600,1
9,381,600,1
9,382,576,1
9,383,576,1
9,384,576,1
9,385,600,1
9,386,576,1
9,387,576,1
9,388,576,1
9,389,600,1
9,390,576,1
9,391,576,1
9,392,576,1
9,393,638,1
9,394,602,1
9,395,600,1
9,396,602,1
9,397,602,1
9,398,578,1
9,399,576,1
9,400,578,1
9,401,600,1
9,402,576,1
9,403,576,1
9,404,576,1
9,405,602,1
9,406,578,1
9,407,576,1
9,408,578,1
9,409,638,1
9,410,602,1
9,411,600,1
9,412,602,1
9,413,602,1
9,414,578,1
9,415,576,1
9,416,578,1
9,417,600,1
9,418,576,1
9,419,576,1
9,420,576,1
9,421,602,1
9,422,578,1
9,423,576,1
9,424,578,1
9,425,602,1
9,426,578,1
9,427,576,1
9,428,578,1
9,429,578,1
9,430,562,1
9,431,560,1
9,432,562,1
9,433,576,1
9,434,560,1
9,435,560,1
9,436,560,1
9,437,578,1
9,438,562,1
9,439,560,1
9,440,562,1
9,441,600,1
9,442,576,1
9,443,576,1
9,444,576,1
9,445,576,1
9,446,560,1
9,447,560,1
9,448,560,1
9,449,576,1
9,450,560,1
9,451,560,1
9,452,560,1
9,453,576,1
9,454,560,1
9,455,560,1
9,456,560,1
9,457,602,1
9,458,578,1
9,459,576,1
9,460,578,1
9,461,578,1
9,462,562,1
9,463,560,1
9,464,562,1
9,465,576,1
9,466,560,1
9,467,560,1
9,468,560,1
9,469,578,1
9,470,562,1
9,471,560,1
9,472,562,1
9,473,638,1
9,474,600,1
9,475,600,1
9,476,600,1
9,477,600,1
9,478,576,1
9,479,576,1
9,480,576,1
9,481,600,1
9,482,576,1
9,483,576,1
9,484,576,1
9,485,600,1
9,486,576,1
9,487,576,1
9,488,576,1
9,489,600,1
9,490,576,1
9,491,576,1
9,492,576,1
9,493,576,1
9,494,560,1
9,495,560,1
9,496,560,1
9,497,576,1
9,498,560,1
9,499,560,1
9,500,560,1
9,501,576,1
9,502,560,1
9,503,560,1
9,504,560,1
9,505,600,1
9,506,576,1
9,507,576,1
9,508,576,1
9,509,576,1
9,510,560,1
9,511,560,1
9,512,560,1
9,513,576,1
9,514,560,1
9,515,560,1
9,516,560,1
9,517,576,1
9,518,560,1
9,519,560,1
9,520,560,1
9,521,600,1
9,522,576,1
9,523,576,1
9,524,576,1
9,525,576,1
9,526,560,1
9,527,560,1
9,528,560,1
9,529,576,1
9,530,560,1
9,531,560,1
9,532,560,1
9,533,576,1
9,534,560,1
9,535,560,1
9,536,560,1
9,537,638,1
9,538,602,1
9,539,600,1
9,540,602,1
9,541,602,1
9,542,578,1
9,543,576,1
9,544,578,1
9,545,600,1
9,546,576,1
9,547,576,1
9,548,576,1
9,549,602,1
9,550,578,1
9,551,576,1
9,552,578,1
9,553,602,1
9,554,578,1
9,555,576,1
9,556,578,1
9,557,578,1
9,558,562,1
9,559,560,1
9,560,562,1
9,561,576,1
9,562,560,1
9,563,560,1
9,564,560,1
9,565,578,1
9,566,562,1
9,567,560,1
9,568,562,1
9,569,600,1
9,570,576,1
9,571,576,1
9,572,576,1
9,573,576,1
9,574,560,1
9,575,560,1
9,576,560,1
9,577,576,1
9,578,560,1
9,579,560,1
9,580,560,1
9,581,576,1
9,582,560,1
9,583,560,1
9,584,560,1
9,585,602,1
9,586,578,1
9,587,576,1
9,588,578,1
9,589,578,1
9,590,562,1
9,591,560,1
9,592,562,1
9,593,576,1
9,594,560,1
9,595,560,1
9,596,560,1
9,597,578,1
9,598,562,1
9,599,560,1
9,600,562,1
9,601,638,1
9,602,602,1
9,603,638,1
9,604,602,1
9,605,600,1
9,606,602,1
9,607,602,1
9,608,602,1
9,609,578,1
9,610,602,1
9,611,578,1
9,612,576,1
9,613,578,1
9,614,578,1
9,615,638,1
9,616,602,1
9,617,600,1
9,618,602,1
9,619,602,1
9,620,578,1
9,621,576,1
9,622,578,1
9,623,600,1
9,624,576,1
9,625,576,1
9,626,576,1
9,627,602,1
9,628,578,1
9,629,576,1
9,630,578,1
9,631,602,1
9,632,578,1
9,633,602,1
9,634,578,1
9,635,576,1
9,636,578,1
9,637,578,1
9,638,602,1
9,639,578,1
9,640,602,1
9,641,578,1
9,642,576,1
9,643,578,1
9,644,578,1
9,645,578,1
9,646,562,1
9,647,578,1
9,648,562,1
9,649,560,1
9,650,562,1
9,651,562,1
9,652,602,1
9,653,578,1
9,654,576,1
9,655,578,1
9,656,578,1
9,657,562,1
9,658,560,1
9,659,562,1
9,660,576,1
9,661,560,1
9,662,560,1
9,663,560,1
9,664,578,1
9,665,562,1
9,666,560,1
9,667,562,1
9,668,578,1
9,669,562,1
9,670,578,1
9,671,562,1
9,672,560,1
9,673,562,1
9,674,562,1
9,675,638,1
9,676,602,1
9,677,600,1
9,678,602,1
9,679,602,1
9,680,578,1
9,681,576,1
9,682,578,1
9,683,600,1
9,684,576,1
9,685,576,1
9,686,576,1
9,687,602,1
9,688,578,1
9,689,576,1
9,690,578,1
9,691,602,1
9,692,578,1
9,693,576,1
9,694,578,1
9,695,578,1
9,696,562,1
9,697,560,1
9,698,562,1
9,699,576,1
9,700,560,1
9,701,560,1
9,702,560,1
9,703,578,1
9,704,562,1
9,705,560,1
9,706,562,1
9,707,600,1
9,708,576,1
9,709,576,1
9,710,576,1
9,711,576,1
9,712,560,1
9,713,560,1
9,714,560,0
9,715,576,1
9,716,560,1
9,717,560,1
9,718,560,1
9,719,576,1
9,720,560,1
9,721,560,1
9,722,560,1
9,723,602,1
9,724,578,1
9,725,576,1
9,726,578,1
9,727,578,1
9,728,562,1
9,729,560,1
9,730,562,0
9,731,576,0
9,732,560,1
9,733,560,1
9,734,560,0
9,735,578,1
9,736,562,1
9,737,560,1
9,738,562,1
9,739,602,1
9,740,578,1
9,741,602,1
9,742,578,1
9,743,576,1
9,744,578,1
9,745,578,1
9,746,578,1
9,747,562,1
9,748,578,1
9,749,562,1
9,750,560,1
9,751,562,1
9,752,562,1
9,753,602,1
9,754,578,1
9,755,576,1
9,756,578,1
9,757,578,1
9,758,562,1
9,759,560,1
9,760,562,0
9,761,576,0
9,762,560,1
9,763,560,1
9,764,560,0
9,765,578,1
9,766,562,1
9,767,560,1
9,768,562,1
9,769,578,1
9,770,562,1
9,771,578,0
9,772,562,1
9,773,560,1
9,774,562,0
9,775,562,1
10,0,638,1
10,1,638,1
10,2,638,1
10,3,638,1
10,4,638,1
10,5,638,1
10,6,602,1
10,7,638,1
10,8,602,1
10,9,600,1
10,10,602,1
10,11,602,1
10,12,638,1
10,13,638,1
10,14,638,1
10,15,638,1
10,16,602,1
10,17,600,1
10,18,602,1
10,19,638,1
10,20,600,1
10,21,600,1
10,22,600,1
10,23,638,1
10,24,602,1
10,25,600,1
10,26,602,1
10,27,638,1
10,28,602,1
10,29,638,1
10,30,602,1
10,31,600,1
10,32,602,1
10,33,602,1
10,34,638,1
10,35,602,1
10,36,638,1
10,37,602,1
10,38,600,1
10,39,602,1
10,40,602,1
10,41,602,1
10,42,578,1
10,43,602,1
10,44,578,1
10,45,576,1
10,46,578,1
10,47,578,1
10,48,638,1
10,49,602,1
10,50,600,1
10,51,602,1
10,52,602,1
10,53,578,1
10,54,576,1
10,55,578,1
10,56,600,1
10,57,576,1
10,58,576,1
10,59,576,1
10,60,602,1
10,61,578,1
10,62,576,1
10,63,578,1
10,64,602,1
10,65,578,1
10,66,602,1
10,67,578,1
10,68,576,1
10,69,578,1
10,70,578,1
10,71,638,1
10,72,638,1
10,73,638,1
10,74,638,1
10,75,602,1
10,76,600,1
10,77,602,1
10,78,638,1
10,79,600,1
10,80,600,1
10,81,600,1
10,82,638,1
10,83,602,1
10,84,600,1
10,85,602,1
10,86,638,1
10,87,602,1
10,88,600,1
10,89,602,1
10,90,602,1
10,91,578,1
10,92,576,1
10,93,578,1
10,94,600,1
10,95,576,1
10,96,576,1
10,97,576,1
10,98,602,1
10,99,578,1
10,100,576,1
10,101,578,1
10,102,638,1
10,103,600,1
10,104,600,1
10,105,600,1
10,106,600,1
10,107,576,1
10,108,576,1
10,109,576,1
10,110,600,1
10,111,576,1
10,112,576,1
10,113,576,1
10,114,600,1
10,115,576,1
10,116,576,1
10,117,576,1
10,118,638,1
10,119,602,1
10,120,600,1
10,121,602,1
10,122,602,1
10,123,578,1
10,124,576,1
10,125,578,1
10,126,600,1
10,127,576,1
10,128,576,1
10,129,576,1
10,130,602,1
10,131,578,1
10,132,576,1
10,133,578,1
10,134,638,1
10,135,602,1
10,136,638,1
10,137,602,1
10,138,600,1
10,139,602,1
10,140,602,1
10,141,602,1
10,142,578,1
10,143,602,1
10,144,578,1
10,145,576,1
10,146,578,1
10,147,578,1
10,148,638,1
10,149,602,1
10,150,600,1
10,151,602,1
10,152,602,1
10,153,578,1
10,154,576,1
10,155,578,1
10,156,600,1
