ejecucion,nodo,grado,etiqueta
10,35,112,1
10,36,124,1
10,37,112,1
10,38,110,1
10,39,112,1
10,40,112,1
10,41,112,1
10,42,104,1
10,43,112,1
10,44,104,1
10,45,102,1
10,46,104,1
10,47,104,1
10,48,124,1
10,49,112,1
10,50,110,1
10,51,112,1
10,52,112,1
10,53,104,1
10,54,102,1
10,55,104,1
10,56,110,1
10,57,102,1
10,58,102,1
10,59,102,1
10,60,112,1
10,61,104,1
10,62,102,1
10,63,104,1
10,64,112,1
10,65,104,1
10,66,112,1
10,67,104,1
10,68,102,1
10,69,104,1
10,70,104,1
10,71,124,1
10,72,124,1
10,73,124,1
10,74,124,1
10,75,112,1
10,76,110,1
10,77,112,1
10,78,124,1
10,79,110,1
10,80,110,1
10,81,110,1
10,82,124,1
10,83,112,1
10,84,110,1
10,85,112,1
10,86,124,1
10,87,112,1
10,88,110,1
10,89,112,1
10,90,112,1
10,91,104,1
10,92,102,1
10,93,104,1
10,94,110,1
10,95,102,1
10,96,102,1
10,97,102,1
10,98,112,1
10,99,104,1
10,100,102,1
10,101,104,1
10,102,124,1
10,103,110,1
10,104,110,1
10,105,110,1
10,106,110,1
10,107,102,1
10,108,102,1
10,109,102,1
10,110,110,1
10,111,102,1
10,112,102,1
10,113,102,1
10,114,110,1
10,115,102,1
10,116,102,1
10,117,102,1
10,118,124,1
10,119,112,1
10,120,110,1
10,121,112,1
10,122,112,1
10,123,104,1
10,124,102,1
10,125,104,1
10,126,110,1
10,127,102,1
10,128,102,1
10,129,102,1
10,130,112,1
10,131,104,1
10,132,102,1
10,133,104,1
10,134,124,1
10,135,112,1
10,136,124,1
10,137,112,1
10,138,110,1
10,139,112,1
10,140,112,1
10,141,112,1
10,142,104,1
10,143,112,1
10,144,104,1
10,145,102,1
10,146,104,0
10,147,104,1
10,148,124,1
10,149,112,1
10,150,110,1
10,151,112,1
10,152,112,1
10,153,104,1
10,154,102,1
10,155,104,0
10,156,110,0
10,157,102,1
10,158,102,0
10,159,102,0
10,160,112,1
10,161,104,1
10,162,102,1
10,163,104,0
10,164,112,1
10,165,104,1
10,166,112,1
10,167,104,1
10,168,102,1
10,169,104,0
10,170,104,1
11,0,124,1
11,1,124,1
11,2,124,1
11,3,124,1
11,4,124,1
11,5,124,1
11,6,112,1
11,7,124,1
11,8,112,1
11,9,110,1
11,10,112,1
11,11,112,1
11,12,124,1
11,13,124,1
11,14,124,1
11,15,124,1
11,16,112,1
11,17,110,1
11,18,112,1
11,19,124,1
11,20,110,1
11,21,110,1
11,22,110,1
11,23,124,1
11,24,112,1
11,25,110,1
11,26,112,1
11,27,124,1
11,28,112,1
11,29,124,1
11,30,112,1
11,31,110,1
11,32,112,1
11,33,112,1
11,34,124,1
11,35,112,1
11,36,124,1
11,37,112,1
11,38,110,1
11,39,112,1
11,40,112,1
11,41,112,1
11,42,104,1
11,43,112,1
11,44,104,1
11,45,102,1
11,46,104,1
11,47,104,1
11,48,124,1
11,49,112,1
11,50,110,1
11,51,112,1
11,52,112,1
11,53,104,1
11,54,102,1
11,55,104,1
11,56,110,1
11,57,102,1
11,58,102,1
11,59,102,1
11,60,112,1
11,61,104,1
11,62,102,1
11,63,104,1
11,64,112,1
11,65,104,1
11,66,112,1
11,67,104,1
11,68,102,1
11,69,104,1
11,70,104,1
11,71,124,1
11,72,124,1
11,73,124,1
11,74,124,1
11,75,112,1
11,76,110,1
11,77,112,1
11,78,124,1
11,79,110,1
11,80,110,1
11,81,110,1
11,82,124,1
11,83,112,1
11,84,110,1
11,85,112,1
11,86,124,1
11,87,112,1
11,88,110,1
11,89,112,1
11,90,112,1
11,91,104,1
11,92,102,1
11,93,104,1
11,94,110,1
11,95,102,1
11,96,102,1
11,97,102,1
11,98,112,1
11,99,104,1
11,100,102,1
11,101,104,1
11,102,124,1
11,103,110,1
11,104,110,1
11,105,110,1
11,106,110,1
11,107,102,1
11,108,102,1
11,109,102,1
11,110,110,1
11,111,102,1
11,112,102,1
11,113,102,1
11,114,110,1
11,115,102,1
11,116,102,1
11,117,102,1
11,118,124,1
11,119,112,1
11,120,110,1
11,121,112,1
11,122,112,1
11,123,104,1
11,124,102,1
11,125,104,1
11,126,110,1
11,127,102,1
11,128,102,1
11,129,102,1
11,130,112,1
11,131,104,1
11,132,102,1
11,133,104,1
11,134,124,1
11,135,112,1
11,136,124,1
11,137,112,1
11,138,110,1
11,139,112,1
11,140,112,1
11,141,112,1
11,142,104,1
11,143,112,1
11,144,104,1
11,145,102,1
11,146,104,1
11,147,104,1
11,148,124,1
11,149,112,1
11,150,110,1
11,151,112,1
11,152,112,1
11,153,104,1
11,154,102,1
11,155,104,1
11,156,110,1
11,157,102,1
11,158,102,0
11,159,102,0
11,160,112,1
11,161,104,1
11,162,102,0
11,163,104,0
11,164,112,1
11,165,104,1
11,166,112,1
11,167,104,1
11,168,102,0
11,169,104,0
11,170,104,0
12,0,124,1
12,1,124,1
12,2,124,1
12,3,124,1
12,4,124,1
12,5,124,1
12,6,112,1
12,7,124,1
12,8,112,1
12,9,110,1
12,10,112,1
12,11,112,1
12,12,124,1
12,13,124,1
12,14,124,1
12,15,124,1
12,16,112,1
12,17,110,1
12,18,112,1
12,19,124,1
12,20,110,1
12,21,110,1
12,22,110,1
12,23,124,1
12,24,112,1
12,25,110,1
12,26,112,1
12,27,124,1
12,28,112,1
12,29,124,1
12,30,112,1
12,31,110,1
12,32,112,1
12,33,112,1
12,34,124,1
12,35,112,1
12,36,124,1
12,37,112,1
12,38,110,1
12,39,112,1
12,40,112,1
12,41,112,1
12,42,104,1
12,43,112,1
12,44,104,1
12,45,102,1
12,46,104,1
12,47,104,1
12,48,124,1
12,49,112,1
12,50,110,1
12,51,112,1
12,52,112,1
12,53,104,1
12,54,102,1
12,55,104,1
12,56,110,1
12,57,102,1
12,58,102,1
12,59,102,1
12,60,112,1
12,61,104,1
12,62,102,1
12,63,104,1
12,64,112,1
12,65,104,1
12,66,112,1
12,67,104,1
12,68,102,1
12,69,104,1
12,70,104,1
12,71,124,1
12,72,124,1
12,73,124,1
12,74,124,1
12,75,112,1
12,76,110,1
12,77,112,1
12,78,124,1
12,79,110,1
12,80,110,1
12,81,110,1
12,82,124,1
12,83,112,1
12,84,110,1
12,85,112,1
12,86,124,1
12,87,112,1
12,88,110,1
12,89,112,1
12,90,112,1
12,91,104,1
12,92,102,1
12,93,104,1
12,94,110,1
12,95,102,1
12,96,102,1
12,97,102,1
12,98,112,1
12,99,104,1
12,100,102,1
12,101,104,1
12,102,124,1
12,103,110,1
12,104,110,1
12,105,110,1
12,106,110,1
12,107,102,1
12,108,102,1
12,109,102,1
12,110,110,1
12,111,102,1
12,112,102,1
12,113,102,1
12,114,110,1
12,115,102,1
12,116,102,1
12,117,102,1
12,118,124,1
12,119,112,1
12,120,110,1
12,121,112,1
12,122,112,1
12,123,104,1
12,124,102,1
12,125,104,1
12,126,110,1
12,127,102,1
12,128,102,0
12,129,102,0
12,130,112,1
12,131,104,1
12,132,102,1
12,133,104,1
12,134,124,1
12,135,112,1
12,136,124,1
12,137,112,1
12,138,110,1
12,139,112,1
12,140,112,1
12,141,112,1
12,142,104,1
12,143,112,1
12,144,104,1
12,145,102,1
12,146,104,1
12,147,104,1
12,148,124,1
12,149,112,1
12,150,110,1
12,151,112,1
12,152,112,1
12,153,104,1
12,154,102,1
12,155,104,1
12,156,110,1
12,157,102,1
12,158,102,0
12,159,102,0
12,160,112,1
12,161,104,1
12,162,102,1
12,163,104,1
12,164,112,1
12,165,104,0
12,166,112,1
12,167,104,1
12,168,102,0
12,169,104,0
12,170,104,0
13,0,124,1
13,1,124,1
13,2,124,1
13,3,124,1
13,4,124,1
13,5,124,1
13,6,112,1
13,7,124,1
13,8,112,1
13,9,110,1
13,10,112,1
13,11,112,1
13,12,124,1
13,13,124,1
13,14,124,1
13,15,124,1
13,16,112,1
13,17,110,1
13,18,112,1
13,19,124,1
13,20,110,1
13,21,110,1
13,22,110,1
13,23,124,1
13,24,112,1
13,25,110,1
13,26,112,1
13,27,124,1
13,28,112,1
13,29,124,1
13,30,112,1
13,31,110,1
13,32,112,1
13,33,112,1
13,34,124,1
13,35,112,1
13,36,124,1
13,37,112,1
13,38,110,1
13,39,112,1
13,40,112,1
13,41,112,1
13,42,104,1
13,43,112,1
13,44,104,1
13,45,102,1
13,46,104,1
13,47,104,1
13,48,124,1
13,49,112,1
13,50,110,1
13,51,112,1
13,52,112,1
13,53,104,1
13,54,102,1
13,55,104,1
13,56,110,1
13,57,102,1
13,58,102,1
13,59,102,1
13,60,112,1
13,61,104,1
13,62,102,1
13,63,104,1
13,64,112,1
13,65,104,1
13,66,112,1
13,67,104,1
13,68,102,1
13,69,104,1
13,70,104,1
13,71,124,1
13,72,124,1
13,73,124,1
13,74,124,1
13,75,112,1
13,76,110,1
13,77,112,1
13,78,124,1
13,79,110,1
13,80,110,1
13,81,110,1
13,82,124,1
13,83,112,1
13,84,110,1
13,85,112,1
13,86,124,1
13,87,112,1
13,88,110,1
13,89,112,1
13,90,112,1
13,91,104,1
13,92,102,1
13,93,104,1
13,94,110,1
13,95,102,1
13,96,102,1
13,97,102,1
13,98,112,1
13,99,104,1
13,100,102,1
13,101,104,1
13,102,124,1
13,103,110,1
13,104,110,1
13,105,110,1
13,106,110,1
13,107,102,1
13,108,102,1
13,109,102,1
13,110,110,0
13,111,102,0
13,112,102,1
13,113,102,1
13,114,110,1
13,115,102,0
13,116,102,1
13,117,102,1
13,118,124,1
13,119,112,1
13,120,110,1
13,121,112,1
13,122,112,1
13,123,104,1
13,124,102,1
13,125,104,1
13,126,110,0
13,127,102,0
13,128,102,1
13,129,102,1
13,130,112,1
13,131,104,0
13,132,102,1
13,133,104,1
13,134,124,1
13,135,112,1
13,136,124,1
13,137,112,1
13,138,110,1
13,139,112,1
13,140,112,1
13,141,112,1
13,142,104,1
13,143,112,1
13,144,104,1
13,145,102,1
13,146,104,1
13,147,104,1
13,148,124,1
13,149,112,1
13,150,110,1
13,151,112,1
13,152,112,1
13,153,104,1
13,154,102,1
13,155,104,1
13,156,110,0
13,157,102,0
13,158,102,1
13,159,102,1
13,160,112,1
13,161,104,0
13,162,102,1
13,163,104,1
13,164,112,1
13,165,104,1
13,166,112,1
13,167,104,0
13,168,102,1
13,169,104,1
13,170,104,1
14,0,124,1
14,1,124,1
14,2,124,1
14,3,124,1
14,4,124,1
14,5,124,1
14,6,112,1
14,7,124,1
14,8,112,1
14,9,110,1
14,10,112,1
14,11,112,1
14,12,124,1
14,13,124,1
14,14,124,1
14,15,124,1
14,16,112,1
14,17,110,1
14,18,112,1
14,19,124,1
14,20,110,1
14,21,110,1
14,22,110,1
14,23,124,1
14,24,112,1
14,25,110,1
14,26,112,1
14,27,124,1
14,28,112,1
14,29,124,1
14,30,112,1
14,31,110,1
14,32,112,1
14,33,112,1
14,34,124,1
14,35,112,1
14,36,124,1
14,37,112,1
14,38,110,1
14,39,112,1
14,40,112,1
14,41,112,1
14,42,104,1
14,43,112,1
14,44,104,1
14,45,102,1
14,46,104,1
14,47,104,1
14,48,124,1
14,49,112,1
14,50,110,1
14,51,112,1
14,52,112,1
14,53,104,1
14,54,102,1
14,55,104,1
14,56,110,1
14,57,102,1
14,58,102,1
14,59,102,1
14,60,112,1
14,61,104,1
14,62,102,1
14,63,104,1
14,64,112,1
14,65,104,1
14,66,112,1
14,67,104,1
14,68,102,1
14,69,104,1
14,70,104,1
14,71,124,1
14,72,124,1
14,73,124,1
14,74,124,1
14,75,112,1
14,76,110,1
14,77,112,1
14,78,124,1
14,79,110,1
14,80,110,1
14,81,110,1
14,82,124,1
14,83,112,1
14,84,110,1
14,85,112,1
14,86,124,1
14,87,112,1
14,88,110,1
14,89,112,1
14,90,112,1
14,91,104,1
14,92,102,1
14,93,104,1
14,94,110,1
14,95,102,1
14,96,102,1
14,97,102,1
14,98,112,1
14,99,104,1
14,100,102,1
14,101,104,1
14,102,124,1
14,103,110,1
14,104,110,1
14,105,110,1
14,106,110,1
14,107,102,1
14,108,102,1
14,109,102,1
14,110,110,1
14,111,102,1
14,112,102,1
14,113,102,1
14,114,110,1
14,115,102,1
14,116,102,1
14,117,102,1
14,118,124,1
14,119,112,1
14,120,110,1
14,121,112,0
14,122,112,1
14,123,104,1
14,124,102,1
14,125,104,1
14,126,110,1
14,127,102,1
14,128,102,1
14,129,102,1
14,130,112,1
14,131,104,1
14,132,102,1
14,133,104,0
14,134,124,1
14,135,112,1
14,136,124,1
14,137,112,1
14,138,110,1
14,139,112,1
14,140,112,1
14,141,112,1
14,142,104,1
14,143,112,1
14,144,104,1
14,145,102,1
14,146,104,1
14,147,104,1
14,148,124,1
14,149,112,1
14,150,110,0
14,151,112,0
14,152,112,1
14,153,104,1
14,154,102,1
14,155,104,1
14,156,110,1
14,157,102,1
14,158,102,1
14,159,102,1
14,160,112,1
14,161,104,1
14,162,102,0
14,163,104,0
14,164,112,0
14,165,104,1
14,166,112,1
14,167,104,1
14,168,102,1
14,169,104,1
14,170,104,1
15,0,124,1
15,1,124,1
15,2,124,1
15,3,124,1
15,4,124,1
15,5,124,1
15,6,112,1
15,7,124,1
15,8,112,1
15,9,110,1
15,10,112,1
15,11,112,1
15,12,124,1
15,13,124,1
15,14,124,1
15,15,124,1
15,16,112,1
15,17,110,1
15,18,112,1
15,19,124,1
15,20,110,1
15,21,110,1
15,22,110,1
15,23,124,1
15,24,112,1
15,25,110,1
15,26,112,1
15,27,124,1
15,28,112,1
15,29,124,1
15,30,112,1
15,31,110,1
15,32,112,1
15,33,112,1
15,34,124,1
15,35,112,1
15,36,124,1
15,37,112,1
15,38,110,1
15,39,112,1
15,40,112,1
15,41,112,1
15,42,104,1
15,43,112,1
15,44,104,1
15,45,102,1
15,46,104,1
15,47,104,1
15,48,124,1
15,49,112,1
15,50,110,1
15,51,112,1
15,52,112,1
15,53,104,1
15,54,102,1
15,55,104,1
15,56,110,1
15,57,102,1
15,58,102,1
15,59,102,1
15,60,112,1
15,61,104,1
15,62,102,1
15,63,104,1
15,64,112,1
15,65,104,1
15,66,112,1
15,67,104,1
15,68,102,1
15,69,104,1
15,70,104,1
15,71,124,1
15,72,124,1
15,73,124,1
15,74,124,1
15,75,112,1
15,76,110,1
15,77,112,1
15,78,124,1
15,79,110,1
15,80,110,1
15,81,110,1
15,82,124,1
15,83,112,1
15,84,110,1
15,85,112,1
15,86,124,1
15,87,112,1
15,88,110,1
15,89,112,1
15,90,112,1
15,91,104,1
15,92,102,1
15,93,104,1
15,94,110,1
15,95,102,1
15,96,102,1
15,97,102,1
15,98,112,1
15,99,104,1
15,100,102,1
15,101,104,1
15,102,124,1
15,103,110,1
15,104,110,1
15,105,110,1
15,106,110,1
15,107,102,1
15,108,102,0
15,109,102,0
15,110,110,1
15,111,102,1
15,112,102,1
15,113,102,1
15,114,110,1
15,115,102,1
15,116,102,1
15,117,102,1
15,118,124,1
15,119,112,1
15,120,110,1
15,121,112,1
15,122,112,1
15,123,104,1
15,124,102,0
15,125,104,0
15,126,110,1
15,127,102,1
15,128,102,0
15,129,102,1
15,130,112,1
15,131,104,1
15,132,102,1
15,133,104,1
15,134,124,1
15,135,112,1
15,136,124,1
15,137,112,1
15,138,110,1
15,139,112,1
15,140,112,1
15,141,112,1
15,142,104,1
15,143,112,1
15,144,104,1
15,145,102,1
15,146,104,1
15,147,104,1
15,148,124,1
15,149,112,1
15,150,110,1
15,151,112,1
15,152,112,1
15,153,104,1
15,154,102,0
15,155,104,1
15,156,110,1
15,157,102,1
15,158,102,1
15,159,102,0
15,160,112,1
15,161,104,1
15,162,102,1
15,163,104,1
15,164,112,1
15,165,104,0
15,166,112,1
15,167,104,1
15,168,102,0
15,169,104,0
15,170,104,1
16,0,124,1
16,1,124,1
16,2,124,1
16,3,124,1
16,4,124,1
16,5,124,1
16,6,112,1
16,7,124,1
16,8,112,1
16,9,110,1
16,10,112,1
16,11,112,1
16,12,124,1
16,13,124,1
16,14,124,1
16,15,124,1
16,16,112,1
16,17,110,1
16,18,112,1
16,19,124,1
16,20,110,1
16,21,110,1
16,22,110,1
16,23,124,1
16,24,112,1
16,25,110,1
16,26,112,1
16,27,124,1
16,28,112,1
16,29,124,1
16,30,112,1
16,31,110,1
16,32,112,1
16,33,112,1
16,34,124,1
16,35,112,1
16,36,124,1
16,37,112,1
16,38,110,1
16,39,112,1
16,40,112,1
16,41,112,1
16,42,104,1
16,43,112,1
16,44,104,1
16,45,102,1
16,46,104,1
16,47,104,1
16,48,124,1
16,49,112,1
16,50,110,1
16,51,112,1
16,52,112,1
16,53,104,1
16,54,102,1
16,55,104,1
16,56,110,1
16,57,102,1
16,58,102,1
16,59,102,1
16,60,112,1
16,61,104,1
16,62,102,1
16,63,104,1
16,64,112,1
16,65,104,1
16,66,112,1
16,67,104,1
16,68,102,1
16,69,104,1
16,70,104,1
16,71,124,1
16,72,124,1
16,73,124,1
16,74,124,1
16,75,112,1
16,76,110,1
16,77,112,1
16,78,124,1
16,79,110,1
16,80,110,1
16,81,110,1
16,82,124,1
16,83,112,1
16,84,110,1
16,85,112,1
16,86,124,1
16,87,112,1
16,88,110,1
16,89,112,1
16,90,112,1
16,91,104,1
16,92,102,1
16,93,104,1
16,94,110,1
16,95,102,1
16,96,102,1
16,97,102,1
16,98,112,1
16,99,104,1
16,100,102,1
16,101,104,1
16,102,124,1
16,103,110,1
16,104,110,1
16,105,110,1
16,106,110,1
16,107,102,1
16,108,102,1
16,109,102,1
16,110,110,1
16,111,102,1
16,112,102,1
16,113,102,1
16,114,110,1
16,115,102,1
16,116,102,1
16,117,102,1
16,118,124,1
16,119,112,1
16,120,110,1
16,121,112,1
16,122,112,1
16,123,104,1
16,124,102,1
16,125,104,1
16,126,110,1
16,127,102,1
16,128,102,1
16,129,102,1
16,130,112,1
16,131,104,1
16,132,102,1
16,133,104,0
16,134,124,1
16,135,112,1
16,136,124,1
16,137,112,1
16,138,110,1
16,139,112,1
16,140,112,1
16,141,112,1
16,142,104,1
16,143,112,1
16,144,104,1
16,145,102,1
16,146,104,1
16,147,104,1
16,148,124,1
16,149,112,1
16,150,110,1
16,151,112,1
16,152,112,1
16,153,104,1
16,154,102,1
16,155,104,1
16,156,110,1
16,157,102,1
16,158,102,0
16,159,102,0
16,160,112,1
16,161,104,1
16,162,102,0
16,163,104,0
16,164,112,1
16,165,104,1
16,166,112,1
16,167,104,1
16,168,102,0
16,169,104,1
16,170,104,0
17,0,124,1
17,1,124,1
17,2,124,1
17,3,124,1
17,4,124,1
17,5,124,1
17,6,112,1
17,7,124,1
17,8,112,1
17,9,110,1
17,10,112,1
17,11,112,1
17,12,124,1
17,13,124,1
17,14,124,1
17,15,124,1
17,16,112,1
17,17,110,1
17,18,112,1
17,19,124,1
17,20,110,1
17,21,110,1
17,22,110,1
17,23,124,1
17,24,112,1
17,25,110,1
17,26,112,1
17,27,124,1
17,28,112,1
17,29,124,1
17,30,112,1
17,31,110,1
17,32,112,1
17,33,112,1
17,34,124,1
17,35,112,1
17,36,124,1
17,37,112,1
17,38,110,1
17,39,112,1
17,40,112,1
17,41,112,1
17,42,104,1
17,43,112,1
17,44,104,1
17,45,102,1
17,46,104,1
17,47,104,1
17,48,124,1
17,49,112,1
17,50,110,1
17,51,112,1
17,52,112,1
17,53,104,1
17,54,102,1
17,55,104,1
17,56,110,1
17,57,102,1
17,58,102,1
17,59,102,1
17,60,112,1
17,61,104,1
17,62,102,1
17,63,104,1
17,64,112,1
17,65,104,1
17,66,112,1
17,67,104,1
17,68,102,1
17,69,104,1
17,70,104,1
17,71,124,1
17,72,124,1
17,73,124,1
17,74,124,1
17,75,112,1
17,76,110,1
17,77,112,1
17,78,124,1
17,79,110,1
17,80,110,1
17,81,110,1
17,82,124,1
17,83,112,1
17,84,110,1
17,85,112,1
17,86,124,1
17,87,112,1
17,88,110,1
17,89,112,1
17,90,112,1
17,91,104,1
17,92,102,1
17,93,104,1
17,94,110,1
17,95,102,1
17,96,102,1
17,97,102,1
17,98,112,1
17,99,104,1
17,100,102,1
17,101,104,1
17,102,124,1
17,103,110,1
17,104,110,1
17,105,110,1
17,106,110,0
17,107,102,1
17,108,102,1
17,109,102,1
17,110,110,1
17,111,102,1
17,112,102,1
17,113,102,1
17,114,110,1
17,115,102,1
17,116,102,1
17,117,102,1
17,118,124,1
17,119,112,1
17,120,110,1
17,121,112,1
17,122,112,1
17,123,104,1
17,124,102,1
17,125,104,1
17,126,110,0
17,127,102,1
17,128,102,1
17,129,102,0
17,130,112,1
17,131,104,1
17,132,102,1
17,133,104,1
17,134,124,1
17,135,112,1
17,136,124,1
17,137,112,1
17,138,110,1
17,139,112,1
17,140,112,1
17,141,112,1
17,142,104,1
17,143,112,1
17,144,104,1
17,145,102,1
17,146,104,1
17,147,104,1
17,148,124,1
17,149,112,1
17,150,110,1
17,151,112,1
17,152,112,0
17,153,104,1
17,154,102,1
17,155,104,1
17,156,110,0
17,157,102,1
17,158,102,1
17,159,102,0
17,160,112,1
17,161,104,1
17,162,102,1
17,163,104,1
17,164,112,1
17,165,104,1
17,166,112,0
17,167,104,1
17,168,102,1
17,169,104,0
17,170,104,1
18,0,124,1
18,1,124,1
18,2,124,1
18,3,124,1
18,4,124,1
18,5,124,1
18,6,112,1
18,7,124,1
18,8,112,1
18,9,110,1
18,10,112,1
18,11,112,1
18,12,124,1
18,13,124,1
18,14,124,1
18,15,124,1
18,16,112,1
18,17,110,1
18,18,112,1
18,19,124,1
18,20,110,1
18,21,110,1
18,22,110,1
18,23,124,1
18,24,112,1
18,25,110,1
18,26,112,1
18,27,124,1
18,28,112,1
18,29,124,1
18,30,112,1
18,31,110,1
18,32,112,1
18,33,112,1
18,34,124,1
18,35,112,1
18,36,124,1
18,37,112,1
18,38,110,1
18,39,112,1
18,40,112,1
18,41,112,1
18,42,104,1
18,43,112,1
18,44,104,1
18,45,102,1
18,46,104,1
18,47,104,1
18,48,124,1
18,49,112,1
18,50,110,1
18,51,112,1
18,52,112,1
18,53,104,1
18,54,102,1
18,55,104,1
18,56,110,1
18,57,102,1
18,58,102,1
18,59,102,1
18,60,112,1
18,61,104,1
18,62,102,1
18,63,104,1
18,64,112,1
18,65,104,1
18,66,112,1
18,67,104,1
18,68,102,1
18,69,104,1
18,70,104,1
18,71,124,1
18,72,124,1
18,73,124,1
18,74,124,1
18,75,112,1
18,76,110,1
18,77,112,1
18,78,124,1
18,79,110,1
18,80,110,1
18,81,110,1
18,82,124,1
18,83,112,1
18,84,110,1
18,85,112,1
18,86,124,1
18,87,112,1
18,88,110,1
18,89,112,1
18,90,112,1
18,91,104,1
18,92,102,1
18,93,104,1
18,94,110,1
18,95,102,1
18,96,102,1
18,97,102,1
18,98,112,1
18,99,104,1
18,100,102,1
18,101,104,1
18,102,124,1
18,103,110,1
18,104,110,1
18,105,110,1
18,106,110,1
18,107,102,1
18,108,102,1
18,109,102,1
18,110,110,1
18,111,102,1
18,112,102,1
18,113,102,1
18,114,110,1
18,115,102,1
18,116,102,1
18,117,102,1
18,118,124,1
18,119,112,1
18,120,110,1
18,121,112,1
18,122,112,1
18,123,104,1
18,124,102,1
18,125,104,1
18,126,110,1
18,127,102,1
18,128,102,1
18,129,102,1
18,130,112,1
18,131,104,1
18,132,102,1
18,133,104,1
18,134,124,1
18,135,112,1
18,136,124,1
18,137,112,1
18,138,110,1
18,139,112,1
18,140,112,1
18,141,112,1
18,142,104,1
18,143,112,1
18,144,104,1
18,145,102,1
18,146,104,1
18,147,104,1
18,148,124,1
18,149,112,1
18,150,110,1
18,151,112,1
18,152,112,1
18,153,104,1
18,154,102,0
18,155,104,0
18,156,110,1
18,157,102,1
18,158,102,0
18,159,102,0
18,160,112,1
18,161,104,1
18,162,102,1
18,163,104,1
18,164,112,1
18,165,104,0
18,166,112,1
18,167,104,1
18,168,102,0
18,169,104,0
18,170,104,1
19,0,124,1
19,1,124,1
19,2,124,1
19,3,124,1
19,4,124,1
19,5,124,1
19,6,112,1
19,7,124,1
19,8,112,1
19,9,110,1
19,10,112,1
19,11,112,1
19,12,124,1
19,13,124,1
19,14,124,1
19,15,124,1
19,16,112,1
19,17,110,1
19,18,112,1
19,19,124,1
19,20,110,1
19,21,110,1
19,22,110,1
19,23,124,1
19,24,112,1
19,25,110,1
19,26,112,1
19,27,124,1
19,28,112,1
19,29,124,1
19,30,112,1
19,31,110,1
19,32,112,1
19,33,112,1
19,34,124,1
19,35,112,1
19,36,124,1
19,37,112,1
19,38,110,1
19,39,112,1
19,40,112,1
19,41,112,1
19,42,104,1
19,43,112,1
19,44,104,1
19,45,102,1
19,46,104,1
19,47,104,1
19,48,124,1
19,49,112,1
19,50,110,1
19,51,112,1
19,52,112,1
19,53,104,1
19,54,102,1
19,55,104,1
19,56,110,1
19,57,102,1
19,58,102,1
19,59,102,1
19,60,112,1
19,61,104,1
19,62,102,1
19,63,104,1
19,64,112,1
19,65,104,1
19,66,112,1
19,67,104,1
19,68,102,1
19,69,104,1
19,70,104,1
19,71,124,1
19,72,124,1
19,73,124,1
19,74,124,1
19,75,112,1
19,76,110,1
19,77,112,1
19,78,124,1
19,79,110,1
19,80,110,1
19,81,110,1
19,82,124,1
19,83,112,1
19,84,110,1
19,85,112,1
19,86,124,1
19,87,112,1
19,88,110,1
19,89,112,1
19,90,112,1
19,91,104,1
19,92,102,1
19,93,104,1
19,94,110,1
19,95,102,1
19,96,102,1
19,97,102,1
19,98,112,1
19,99,104,1
19,100,102,1
19,101,104,1
19,102,124,1
19,103,110,1
19,104,110,1
19,105,110,1
19,106,110,1
19,107,102,1
19,108,102,0
19,109,102,1
19,110,110,1
19,111,102,0
19,112,102,0
19,113,102,1
19,114,110,1
19,115,102,1
19,116,102,1
19,117,102,1
19,118,124,1
19,119,112,1
19,120,110,1
19,121,112,1
19,122,112,1
19,123,104,1
19,124,102,1
19,125,104,1
19,126,110,1
19,127,102,1
19,128,102,1
19,129,102,1
19,130,112,1
19,131,104,1
19,132,102,1
19,133,104,1
19,134,124,1
19,135,112,1
19,136,124,1
19,137,112,1
19,138,110,1
19,139,112,1
19,140,112,1
19,141,112,1
19,142,104,1
19,143,112,1
19,144,104,0
19,145,102,1
19,146,104,1
19,147,104,1
19,148,124,1
19,149,112,1
19,150,110,1
19,151,112,1
19,152,112,1
19,153,104,1
19,154,102,0
19,155,104,1
19,156,110,1
19,157,102,0
19,158,102,0
19,159,102,1
19,160,112,1
19,161,104,1
19,162,102,1
19,163,104,1
19,164,112,1
19,165,104,1
19,166,112,1
19,167,104,0
19,168,102,1
19,169,104,1
19,170,104,1
20,0,124,1
20,1,124,1
20,2,124,1
20,3,124,1
20,4,124,1
20,5,124,1
20,6,112,1
20,7,124,1
20,8,112,1
20,9,110,1
20,10,112,1
20,11,112,1
20,12,124,1
20,13,124,1
20,14,124,1
20,15,124,1
20,16,112,1
20,17,110,1
20,18,112,1
20,19,124,1
20,20,110,1
20,21,110,1
20,22,110,1
20,23,124,1
20,24,112,1
20,25,110,1
20,26,112,1
20,27,124,1
20,28,112,1
20,29,124,1
20,30,112,1
20,31,110,1
20,32,112,1
20,33,112,1
20,34,124,1
20,35,112,1
20,36,124,1
20,37,112,1
20,38,110,1
20,39,112,1
20,40,112,1
20,41,112,1
20,42,104,1
20,43,112,1
20,44,104,1
20,45,102,1
20,46,104,1
20,47,104,1
20,48,124,1
20,49,112,1
20,50,110,1
20,51,112,1
20,52,112,1
20,53,104,1
20,54,102,1
20,55,104,1
20,56,110,1
20,57,102,1
20,58,102,1
20,59,102,1
20,60,112,1
20,61,104,1
20,62,102,1
20,63,104,1
20,64,112,1
20,65,104,1
20,66,112,1
20,67,104,1
20,68,102,1
20,69,104,1
20,70,104,1
20,71,124,1
